"","V1","V2","V3"
"18866","924106","chr1:156163672-156164052","0"
"18867","924106","chr1:16085147-16085862","0"
"18868","924106","chr1:171810467-171811325","1"
"18869","924106","chr1:177150814-177151165","0"
"18870","924106","chr1:180881316-180882592","0"
"18871","924106","chr1:181451311-181452049","0"
"18872","924106","chr1:2064628-2064855","0"
"18873","924106","chr1:214161197-214161415","0"
"18874","924106","chr1:218520287-218520506","0"
"18875","924106","chr1:21996161-21996409","0"
"18876","924106","chr1:220921411-220922176","0"
"18877","924106","chr1:248020330-248021252","0"
"18878","924106","chr1:248100325-248100726","0"
"18879","924106","chr1:33938025-33938328","0"
"18880","924106","chr1:40782220-40783145","0"
"18881","924106","chr1:42127380-42128632","1"
"18882","924106","chr1:43613488-43613842","0"
"18883","924106","chr1:53308294-53309262","0"
"18884","924106","chr1:53904140-53905247","0"
"18885","924106","chr1:57110663-57111337","0"
"18886","924106","chr1:60539315-60539540","0"
"18887","924106","chr10:102756834-102759798","0"
"18888","924106","chr10:102891010-102891794","0"
"18889","924106","chr10:105253191-105254428","0"
"18890","924106","chr10:106028542-106029047","0"
"18891","924106","chr10:11059442-11060524","0"
"18892","924106","chr10:123922850-123923542","0"
"18893","924106","chr10:135043221-135044560","0"
"18894","924106","chr10:135122851-135123109","0"
"18895","924106","chr10:135123238-135123448","0"
"18896","924106","chr10:38645112-38645513","0"
"18897","924106","chr10:43891546-43892917","0"
"18898","924106","chr10:44879714-44882391","0"
"18899","924106","chr10:48438411-48439320","0"
"18900","924106","chr10:52499392-52500021","0"
"18901","924106","chr10:64133789-64134420","0"
"18902","924106","chr10:93392667-93393147","0"
"18903","924106","chr10:94351356-94351615","0"
"18904","924106","chr11:10316232-10316469","0"
"18905","924106","chr11:113185332-113185663","0"
"18906","924106","chr11:119293320-119293943","1"
"18907","924106","chr11:122753386-122753951","0"
"18908","924106","chr11:18415922-18416680","0"
"18909","924106","chr11:18417667-18417925","0"
"18910","924106","chr11:22850765-22851367","0"
"18911","924106","chr11:43902254-43902528","0"
"18912","924106","chr11:44087518-44088165","0"
"18913","924106","chr11:46402624-46404139","0"
"18914","924106","chr11:506353-508009","0"
"18915","924106","chr11:64509433-64513826","0"
"18916","924106","chr11:65408344-65408631","1"
"18917","924106","chr11:66247269-66248249","0"
"18918","924106","chr11:67070807-67071801","0"
"18919","924106","chr11:72463092-72463717","0"
"18920","924106","chr11:73693702-73694802","0"
"18921","924106","chr11:75378416-75379882","0"
"18922","924106","chr11:8102358-8102913","0"
"18923","924106","chr11:8615397-8615889","0"
"18924","924106","chr12:103889148-103889843","0"
"18925","924106","chr12:104697348-104697984","0"
"18926","924106","chr12:106532106-106533696","0"
"18927","924106","chr12:124246524-124247254","0"
"18928","924106","chr12:132690339-132690571","0"
"18929","924106","chr12:3862068-3862606","1"
"18930","924106","chr12:39299248-39299629","0"
"18931","924106","chr12:49782965-49783193","0"
"18932","924106","chr12:50297580-50297988","0"
"18933","924106","chr12:52444553-52445421","0"
"18934","924106","chr12:53448008-53448406","0"
"18935","924106","chr13:21634519-21635907","0"
"18936","924106","chr13:25670041-25670531","0"
"18937","924106","chr13:27131568-27132677","0"
"18938","924106","chr13:28194183-28196249","0"
"18939","924106","chr13:28544524-28544890","0"
"18940","924106","chr13:29292670-29293329","0"
"18941","924106","chr13:36052553-36053119","0"
"18942","924106","chr13:43566074-43566508","0"
"18943","924106","chr13:73632860-73634370","0"
"18944","924106","chr13:79175610-79177985","0"
"18945","924106","chr13:96204691-96205496","0"
"18946","924106","chr13:96296143-96297059","0"
"18947","924106","chr14:23834435-23835947","0"
"18948","924106","chr14:24422770-24423141","0"
"18949","924106","chr14:24457864-24458100","0"
"18950","924106","chr14:24505567-24505796","0"
"18951","924106","chr14:24803678-24804353","1"
"18952","924106","chr14:33402094-33404079","0"
"18953","924106","chr14:48143433-48145589","0"
"18954","924106","chr14:59930634-59932251","0"
"18955","924106","chr14:61188116-61190772","0"
"18956","924106","chr14:70345943-70346527","0"
"18957","924106","chr15:30114110-30115215","0"
"18958","924106","chr15:30685087-30685891","0"
"18959","924106","chr15:40544352-40545512","0"
"18960","924106","chr15:45315201-45315543","0"
"18961","924106","chr15:45722561-45722939","0"
"18962","924106","chr15:60690708-60690930","0"
"18963","924106","chr15:64679907-64680233","0"
"18964","924106","chr15:81426499-81426702","0"
"18965","924106","chr15:93198374-93199181","0"
"18966","924106","chr16:284478-285395","0"
"18967","924106","chr16:3355020-3356012","0"
"18968","924106","chr16:4166655-4167012","0"
"18969","924106","chr16:48399730-48400040","0"
"18970","924106","chr16:56659107-56659660","0"
"18971","924106","chr16:56665945-56666641","0"
"18972","924106","chr16:57562451-57563325","0"
"18973","924106","chr16:67183208-67184968","0"
"18974","924106","chr16:67449936-67450472","0"
"18975","924106","chr16:67464388-67465462","0"
"18976","924106","chr16:68002837-68003039","0"
"18977","924106","chr16:68676450-68676843","1"
"18978","924106","chr16:88850744-88852274","0"
"18979","924106","chr17:27503598-27504014","0"
"18980","924106","chr17:37856448-37856891","0"
"18981","924106","chr17:38333605-38334795","0"
"18982","924106","chr17:40274523-40275360","0"
"18983","924106","chr17:40573740-40575526","0"
"18984","924106","chr17:40932329-40933299","0"
"18985","924106","chr17:41363727-41364273","0"
"18986","924106","chr17:42092143-42092432","0"
"18987","924106","chr17:42836548-42836932","0"
"18988","924106","chr17:43339124-43339832","0"
"18989","924106","chr17:44656490-44657494","0"
"18990","924106","chr17:46654053-46654369","0"
"18991","924106","chr17:46655215-46655604","0"
"18992","924106","chr17:46673532-46674181","0"
"18993","924106","chr17:46691520-46692097","0"
"18994","924106","chr17:52977866-52978307","0"
"18995","924106","chr17:6558221-6558441","0"
"18996","924106","chr17:66255192-66255556","0"
"18997","924106","chr17:66596072-66597578","0"
"18998","924106","chr17:76037074-76037323","0"
"18999","924106","chr17:79818230-79819299","0"
"19000","924106","chr18:10454453-10455268","0"
"19001","924106","chr18:14132000-14132482","0"
"19002","924106","chr18:32847284-32848130","0"
"19003","924106","chr18:47087879-47088528","0"
"19004","924106","chr18:52495604-52496007","0"
"19005","924106","chr18:5543437-5544241","0"
"19006","924106","chr18:77193463-77193764","0"
"19007","924106","chr18:77196121-77196568","0"
"19008","924106","chr18:77201938-77202732","0"
"19009","924106","chr18:77905297-77905566","0"
"19010","924106","chr19:11689417-11689768","0"
"19011","924106","chr19:11998804-11999131","0"
"19012","924106","chr19:12076029-12076366","0"
"19013","924106","chr19:12203028-12203503","0"
"19014","924106","chr19:12266998-12267686","0"
"19015","924106","chr19:12831793-12832225","0"
"19016","924106","chr19:15342626-15343181","0"
"19017","924106","chr19:18118741-18119553","0"
"19018","924106","chr19:1851578-1852203","0"
"19019","924106","chr19:21265164-21265433","0"
"19020","924106","chr19:22018594-22018827","0"
"19021","924106","chr19:22817274-22817546","0"
"19022","924106","chr19:37095680-37096589","0"
"19023","924106","chr19:37157632-37158119","0"
"19024","924106","chr19:37406931-37407463","0"
"19025","924106","chr19:37957726-37958390","0"
"19026","924106","chr19:40871617-40871824","0"
"19027","924106","chr19:41106058-41106415","0"
"19028","924106","chr19:42501261-42501486","0"
"19029","924106","chr19:42720826-42722132","0"
"19030","924106","chr19:44763978-44764312","0"
"19031","924106","chr19:47731377-47731715","0"
"19032","924106","chr19:48945800-48947636","0"
"19033","924106","chr19:48949034-48949442","0"
"19034","924106","chr19:49315545-49315765","0"
"19035","924106","chr19:50706482-50707196","0"
"19036","924106","chr19:50831454-50832070","0"
"19037","924106","chr19:51069359-51069600","0"
"19038","924106","chr19:52390841-52391368","0"
"19039","924106","chr19:52531323-52531724","0"
"19040","924106","chr19:53073308-53074039","0"
"19041","924106","chr19:53496732-53497028","0"
"19042","924106","chr19:53662189-53662500","0"
"19043","924106","chr19:54371854-54372990","0"
"19044","924106","chr19:56915356-56915856","0"
"19045","924106","chr19:57078365-57079301","0"
"19046","924106","chr19:57831599-57832250","0"
"19047","924106","chr19:57999025-57999613","0"
"19048","924106","chr19:58011124-58011743","0"
"19049","924106","chr19:58125530-58125902","0"
"19050","924106","chr19:58144339-58144999","0"
"19051","924106","chr19:58399945-58400276","0"
"19052","924106","chr19:58446336-58446800","0"
"19053","924106","chr19:58458686-58459219","0"
"19054","924106","chr2:108602824-108603467","0"
"19055","924106","chr2:136499145-136500144","0"
"19056","924106","chr2:152954633-152955784","0"
"19057","924106","chr2:162270888-162271413","0"
"19058","924106","chr2:173940414-173941271","0"
"19059","924106","chr2:175546862-175547880","0"
"19060","924106","chr2:183731819-183732093","0"
"19061","924106","chr2:190539026-190539533","0"
"19062","924106","chr2:201983198-201983709","0"
"19063","924106","chr2:21022564-21022934","0"
"19064","924106","chr2:216877899-216878352","0"
"19065","924106","chr2:218621279-218621498","0"
"19066","924106","chr2:219646432-219647181","0"
"19067","924106","chr2:232650898-232651431","0"
"19068","924106","chr2:29337983-29338909","0"
"19069","924106","chr2:68870351-68871055","0"
"19070","924106","chr2:74875128-74875562","0"
"19071","924106","chr2:85811340-85811855","0"
"19072","924106","chr2:9346383-9347944","0"
"19073","924106","chr2:96011132-96013197","0"
"19074","924106","chr20:10652573-10655611","0"
"19075","924106","chr20:30192854-30194025","1"
"19076","924106","chr20:30310503-30310707","0"
"19077","924106","chr20:33146135-33147318","0"
"19078","924106","chr20:41817475-41819212","0"
"19079","924106","chr20:42543097-42545137","0"
"19080","924106","chr20:47443734-47445181","0"
"19081","924106","chr20:48098512-48099560","0"
"19082","924106","chr20:61560433-61560954","0"
"19083","924106","chr20:61636171-61639055","0"
"19084","924106","chr20:62433937-62434203","0"
"19085","924106","chr21:37442140-37442778","0"
"19086","924106","chr21:40760626-40760829","0"
"19087","924106","chr21:47601020-47601229","0"
"19088","924106","chr21:47602431-47602740","0"
"19089","924106","chr22:18923470-18923840","0"
"19090","924106","chr22:19746924-19747141","0"
"19091","924106","chr22:20459267-20461473","0"
"19092","924106","chr22:20790638-20792665","0"
"19093","924106","chr22:24110029-24110995","0"
"19094","924106","chr22:24180491-24181666","0"
"19095","924106","chr22:24372912-24373725","0"
"19096","924106","chr22:24384134-24384405","0"
"19097","924106","chr22:32026297-32026874","0"
"19098","924106","chr22:38453187-38453503","0"
"19099","924106","chr22:39853323-39854065","0"
"19100","924106","chr22:46440393-46441019","0"
"19101","924106","chr22:47022457-47022659","0"
"19102","924106","chr22:48970857-48972947","0"
"19103","924106","chr3:101568107-101569046","0"
"19104","924106","chr3:10206449-10207024","0"
"19105","924106","chr3:10857687-10858447","0"
"19106","924106","chr3:119298284-119298983","0"
"19107","924106","chr3:124449178-124449461","0"
"19108","924106","chr3:125075915-125076481","0"
"19109","924106","chr3:139258152-139258731","0"
"19110","924106","chr3:181430141-181431076","0"
"19111","924106","chr3:187456250-187456580","0"
"19112","924106","chr3:194406440-194409045","0"
"19113","924106","chr3:238391-240140","0"
"19114","924106","chr3:36985540-36987041","0"
"19115","924106","chr3:42304944-42305311","0"
"19116","924106","chr3:49314437-49314815","0"
"19117","924106","chr3:50604905-50605359","1"
"19118","924106","chr3:53032813-53033116","0"
"19119","924106","chr3:53527927-53530106","0"
"19120","924106","chr3:56502611-56502815","0"
"19121","924106","chr3:56590939-56591223","0"
"19122","924106","chr3:63263989-63264205","0"
"19123","924106","chr3:9956822-9957664","0"
"19124","924106","chr3:99594969-99595215","1"
"19125","924106","chr4:1005930-1006282","0"
"19126","924106","chr4:102711829-102712199","0"
"19127","924106","chr4:103940668-103940951","0"
"19128","924106","chr4:122301567-122302290","0"
"19129","924106","chr4:129208297-129209780","0"
"19130","924106","chr4:140374442-140375692","0"
"19131","924106","chr4:165878036-165878446","0"
"19132","924106","chr4:183838036-183839286","0"
"19133","924106","chr4:5709985-5710495","0"
"19134","924106","chr4:57371582-57372022","0"
"19135","924106","chr4:6200912-6202724","0"
"19136","924106","chr4:66535193-66535620","0"
"19137","924106","chr4:76555366-76556079","0"
"19138","924106","chr4:83933332-83934370","0"
"19139","924106","chr5:101632049-101632373","0"
"19140","924106","chr5:115912001-115912384","0"
"19141","924106","chr5:125930601-125931049","0"
"19142","924106","chr5:126626053-126626901","0"
"19143","924106","chr5:135416204-135416475","0"
"19144","924106","chr5:140305712-140307193","0"
"19145","924106","chr5:157002174-157003182","0"
"19146","924106","chr5:1594238-1595027","0"
"19147","924106","chr5:175792355-175793505","0"
"19148","924106","chr5:178322713-178323538","0"
"19149","924106","chr5:179243545-179244453","0"
"19150","924106","chr5:180017099-180019062","1"
"19151","924106","chr5:35617855-35618339","0"
"19152","924106","chr5:43515133-43515349","0"
"19153","924106","chr5:50678632-50679375","0"
"19154","924106","chr5:5139441-5140941","0"
"19155","924106","chr5:59189046-59189894","0"
"19156","924106","chr5:63461448-63462106","0"
"19157","924106","chr5:67584213-67584451","0"
"19158","924106","chr5:73935725-73937551","0"
"19159","924106","chr6:10415018-10415318","0"
"19160","924106","chr6:105584148-105585621","0"
"19161","924106","chr6:105627406-105627830","0"
"19162","924106","chr6:110679417-110679833","0"
"19163","924106","chr6:150067323-150067766","0"
"19164","924106","chr6:26044203-26044469","0"
"19165","924106","chr6:26045644-26046033","0"
"19166","924106","chr6:26184036-26184336","0"
"19167","924106","chr6:26188997-26189295","0"
"19168","924106","chr6:26250436-26250827","0"
"19169","924106","chr6:27858166-27858564","0"
"19170","924106","chr6:291948-292839","1"
"19171","924106","chr6:29759946-29760903","0"
"19172","924106","chr6:31148369-31148577","0"
"19173","924106","chr6:3157400-3158418","0"
"19174","924106","chr6:3227025-3229688","0"
"19175","924106","chr6:35435810-35437084","0"
"19176","924106","chr6:39901852-39902299","0"
"19177","924106","chr6:48036137-48036410","0"
"19178","924106","chr6:52226753-52228006","0"
"19179","924106","chr6:55443732-55444092","0"
"19180","924106","chr6:6007387-6007797","1"
"19181","924106","chr6:62995855-62996228","0"
"19182","924106","chr6:85472702-85474132","0"
"19183","924106","chr6:90142751-90143635","0"
"19184","924106","chr7:100136448-100136919","0"
"19185","924106","chr7:119912840-119913883","0"
"19186","924106","chr7:128828333-128829366","0"
"19187","924106","chr7:143582125-143582610","0"
"19188","924106","chr7:150065169-150066351","0"
"19189","924106","chr7:150675206-150675866","0"
"19190","924106","chr7:22539545-22540022","0"
"19191","924106","chr7:27186927-27187692","0"
"19192","924106","chr7:27195601-27196567","0"
"19193","924106","chr7:27203915-27206462","0"
"19194","924106","chr7:27225050-27225629","0"
"19195","924106","chr7:32996732-32997591","0"
"19196","924106","chr7:35292985-35294674","0"
"19197","924106","chr7:39649253-39649510","0"
"19198","924106","chr7:56183577-56184165","0"
"19199","924106","chr7:62858468-62858826","0"
"19200","924106","chr7:750788-751237","0"
"19201","924106","chr7:87256958-87258444","0"
"19202","924106","chr7:95025559-95026122","0"
"19203","924106","chr7:99678768-99679702","0"
"19204","924106","chr8:107669777-107670591","0"
"19205","924106","chr8:11058624-11058844","0"
"19206","924106","chr8:11059011-11059242","0"
"19207","924106","chr8:116660432-116660747","0"
"19208","924106","chr8:144659745-144660635","1"
"19209","924106","chr8:22422534-22423702","1"
"19210","924106","chr8:41507516-41507868","0"
"19211","924106","chr8:61193312-61194195","0"
"19212","924106","chr8:61626645-61627074","0"
"19213","924106","chr8:67344497-67344989","0"
"19214","924106","chr8:67940691-67940997","0"
"19215","924106","chr8:79428433-79428754","0"
"19216","924106","chr8:95652455-95652873","0"
"19217","924106","chr9:104248247-104249501","0"
"19218","924106","chr9:107509906-107510768","0"
"19219","924106","chr9:113017745-113019297","0"
"19220","924106","chr9:115875199-115875738","0"
"19221","924106","chr9:123555399-123555899","0"
"19222","924106","chr9:140310894-140312457","0"
"19223","924106","chr9:21974578-21975306","0"
"19224","924106","chr9:35756948-35757339","0"
"19225","924106","chr9:35791584-35791924","0"
"19226","924106","chr9:4984543-4985630","0"
"19227","924106","chr9:86571047-86572027","0"
"19228","910927","chr1:10755226-10755521","0"
"19229","910927","chr1:110230238-110230614","1"
"19230","910927","chr1:110880394-110880624","0"
"19231","910927","chr1:111505881-111507007","0"
"19232","910927","chr1:1167001-1168985","0"
"19233","910927","chr1:11724113-11724885","0"
"19234","910927","chr1:120835961-120839391","0"
"19235","910927","chr1:121260857-121261525","0"
"19236","910927","chr1:13910137-13910868","0"
"19237","910927","chr1:143912736-143916156","0"
"19238","910927","chr1:145472980-145474702","0"
"19239","910927","chr1:146649622-146649852","0"
"19240","910927","chr1:1476093-1476669","1"
"19241","910927","chr1:150266476-150266689","0"
"19242","910927","chr1:153935781-153936276","0"
"19243","910927","chr1:156163672-156164052","0"
"19244","910927","chr1:16085147-16085862","0"
"19245","910927","chr1:171810467-171811325","1"
"19246","910927","chr1:177150814-177151165","0"
"19247","910927","chr1:180881316-180882592","0"
"19248","910927","chr1:181451311-181452049","0"
"19249","910927","chr1:2064628-2064855","0"
"19250","910927","chr1:214161197-214161415","0"
"19251","910927","chr1:218520287-218520506","0"
"19252","910927","chr1:21996161-21996409","0"
"19253","910927","chr1:220921411-220922176","0"
"19254","910927","chr1:248020330-248021252","0"
"19255","910927","chr1:248100325-248100726","0"
"19256","910927","chr1:33938025-33938328","0"
"19257","910927","chr1:40782220-40783145","0"
"19258","910927","chr1:42127380-42128632","1"
"19259","910927","chr1:43613488-43613842","0"
"19260","910927","chr1:53308294-53309262","0"
"19261","910927","chr1:53904140-53905247","0"
"19262","910927","chr1:57110663-57111337","0"
"19263","910927","chr1:60539315-60539540","0"
"19264","910927","chr10:102756834-102759798","0"
"19265","910927","chr10:102891010-102891794","0"
"19266","910927","chr10:105253191-105254428","0"
"19267","910927","chr10:106028542-106029047","0"
"19268","910927","chr10:11059442-11060524","0"
"19269","910927","chr10:123922850-123923542","0"
"19270","910927","chr10:135043221-135044560","0"
"19271","910927","chr10:135122851-135123109","0"
"19272","910927","chr10:135123238-135123448","0"
"19273","910927","chr10:38645112-38645513","0"
"19274","910927","chr10:43891546-43892917","0"
"19275","910927","chr10:44879714-44882391","0"
"19276","910927","chr10:48438411-48439320","0"
"19277","910927","chr10:52499392-52500021","0"
"19278","910927","chr10:64133789-64134420","0"
"19279","910927","chr10:93392667-93393147","0"
"19280","910927","chr10:94351356-94351615","0"
"19281","910927","chr11:10316232-10316469","0"
"19282","910927","chr11:113185332-113185663","0"
"19283","910927","chr11:119293320-119293943","1"
"19284","910927","chr11:122753386-122753951","0"
"19285","910927","chr11:18415922-18416680","0"
"19286","910927","chr11:18417667-18417925","0"
"19287","910927","chr11:22850765-22851367","0"
"19288","910927","chr11:43902254-43902528","0"
"19289","910927","chr11:44087518-44088165","0"
"19290","910927","chr11:46402624-46404139","0"
"19291","910927","chr11:506353-508009","0"
"19292","910927","chr11:64509433-64513826","0"
"19293","910927","chr11:65408344-65408631","0"
"19294","910927","chr11:66247269-66248249","0"
"19295","910927","chr11:67070807-67071801","0"
"19296","910927","chr11:72463092-72463717","0"
"19297","910927","chr11:73693702-73694802","0"
"19298","910927","chr11:75378416-75379882","0"
"19299","910927","chr11:8102358-8102913","0"
"19300","910927","chr11:8615397-8615889","0"
"19301","910927","chr12:103889148-103889843","0"
"19302","910927","chr12:104697348-104697984","0"
"19303","910927","chr12:106532106-106533696","0"
"19304","910927","chr12:124246524-124247254","0"
"19305","910927","chr12:132690339-132690571","0"
"19306","910927","chr12:3862068-3862606","0"
"19307","910927","chr12:39299248-39299629","0"
"19308","910927","chr12:49782965-49783193","0"
"19309","910927","chr12:50297580-50297988","0"
"19310","910927","chr12:52444553-52445421","0"
"19311","910927","chr12:53448008-53448406","0"
"19312","910927","chr13:21634519-21635907","0"
"19313","910927","chr13:25670041-25670531","0"
"19314","910927","chr13:27131568-27132677","0"
"19315","910927","chr13:28194183-28196249","0"
"19316","910927","chr13:28544524-28544890","0"
"19317","910927","chr13:29292670-29293329","0"
"19318","910927","chr13:36052553-36053119","0"
"19319","910927","chr13:43566074-43566508","0"
"19320","910927","chr13:73632860-73634370","0"
"19321","910927","chr13:79175610-79177985","0"
"19322","910927","chr13:96204691-96205496","0"
"19323","910927","chr13:96296143-96297059","0"
"19324","910927","chr14:23834435-23835947","0"
"19325","910927","chr14:24422770-24423141","0"
"19326","910927","chr14:24457864-24458100","0"
"19327","910927","chr14:24505567-24505796","0"
"19328","910927","chr14:24803678-24804353","1"
"19329","910927","chr14:33402094-33404079","0"
"19330","910927","chr14:48143433-48145589","0"
"19331","910927","chr14:59930634-59932251","0"
"19332","910927","chr14:61188116-61190772","0"
"19333","910927","chr14:70345943-70346527","0"
"19334","910927","chr15:30114110-30115215","0"
"19335","910927","chr15:30685087-30685891","0"
"19336","910927","chr15:40544352-40545512","0"
"19337","910927","chr15:45315201-45315543","0"
"19338","910927","chr15:45722561-45722939","0"
"19339","910927","chr15:60690708-60690930","0"
"19340","910927","chr15:64679907-64680233","0"
"19341","910927","chr15:81426499-81426702","0"
"19342","910927","chr15:93198374-93199181","0"
"19343","910927","chr16:284478-285395","0"
"19344","910927","chr16:3355020-3356012","0"
"19345","910927","chr16:4166655-4167012","0"
"19346","910927","chr16:48399730-48400040","0"
"19347","910927","chr16:56659107-56659660","0"
"19348","910927","chr16:56665945-56666641","0"
"19349","910927","chr16:57562451-57563325","0"
"19350","910927","chr16:67183208-67184968","0"
"19351","910927","chr16:67449936-67450472","0"
"19352","910927","chr16:67464388-67465462","0"
"19353","910927","chr16:68002837-68003039","0"
"19354","910927","chr16:68676450-68676843","1"
"19355","910927","chr16:88850744-88852274","0"
"19356","910927","chr17:27503598-27504014","0"
"19357","910927","chr17:37856448-37856891","0"
"19358","910927","chr17:38333605-38334795","0"
"19359","910927","chr17:40274523-40275360","0"
"19360","910927","chr17:40573740-40575526","0"
"19361","910927","chr17:40932329-40933299","0"
"19362","910927","chr17:41363727-41364273","0"
"19363","910927","chr17:42092143-42092432","1"
"19364","910927","chr17:42836548-42836932","0"
"19365","910927","chr17:43339124-43339832","0"
"19366","910927","chr17:44656490-44657494","0"
"19367","910927","chr17:46654053-46654369","0"
"19368","910927","chr17:46655215-46655604","0"
"19369","910927","chr17:46673532-46674181","0"
"19370","910927","chr17:46691520-46692097","0"
"19371","910927","chr17:52977866-52978307","0"
"19372","910927","chr17:6558221-6558441","0"
"19373","910927","chr17:66255192-66255556","0"
"19374","910927","chr17:66596072-66597578","0"
"19375","910927","chr17:76037074-76037323","0"
"19376","910927","chr17:79818230-79819299","0"
"19377","910927","chr18:10454453-10455268","0"
"19378","910927","chr18:14132000-14132482","0"
"19379","910927","chr18:32847284-32848130","0"
"19380","910927","chr18:47087879-47088528","0"
"19381","910927","chr18:52495604-52496007","0"
"19382","910927","chr18:5543437-5544241","0"
"19383","910927","chr18:77193463-77193764","0"
"19384","910927","chr18:77196121-77196568","0"
"19385","910927","chr18:77201938-77202732","0"
"19386","910927","chr18:77905297-77905566","0"
"19387","910927","chr19:11689417-11689768","0"
"19388","910927","chr19:11998804-11999131","0"
"19389","910927","chr19:12076029-12076366","0"
"19390","910927","chr19:12203028-12203503","0"
"19391","910927","chr19:12266998-12267686","0"
"19392","910927","chr19:12831793-12832225","0"
"19393","910927","chr19:15342626-15343181","0"
"19394","910927","chr19:18118741-18119553","0"
"19395","910927","chr19:1851578-1852203","0"
"19396","910927","chr19:21265164-21265433","0"
"19397","910927","chr19:22018594-22018827","0"
"19398","910927","chr19:22817274-22817546","0"
"19399","910927","chr19:37095680-37096589","0"
"19400","910927","chr19:37157632-37158119","0"
"19401","910927","chr19:37406931-37407463","0"
"19402","910927","chr19:37957726-37958390","0"
"19403","910927","chr19:40871617-40871824","0"
"19404","910927","chr19:41106058-41106415","0"
"19405","910927","chr19:42501261-42501486","0"
"19406","910927","chr19:42720826-42722132","0"
"19407","910927","chr19:44763978-44764312","0"
"19408","910927","chr19:47731377-47731715","0"
"19409","910927","chr19:48945800-48947636","0"
"19410","910927","chr19:48949034-48949442","0"
"19411","910927","chr19:49315545-49315765","0"
"19412","910927","chr19:50706482-50707196","0"
"19413","910927","chr19:50831454-50832070","0"
"19414","910927","chr19:51069359-51069600","0"
"19415","910927","chr19:52390841-52391368","0"
"19416","910927","chr19:52531323-52531724","0"
"19417","910927","chr19:53073308-53074039","0"
"19418","910927","chr19:53496732-53497028","0"
"19419","910927","chr19:53662189-53662500","0"
"19420","910927","chr19:54371854-54372990","0"
"19421","910927","chr19:56915356-56915856","0"
"19422","910927","chr19:57078365-57079301","0"
"19423","910927","chr19:57831599-57832250","0"
"19424","910927","chr19:57999025-57999613","0"
"19425","910927","chr19:58011124-58011743","0"
"19426","910927","chr19:58125530-58125902","0"
"19427","910927","chr19:58144339-58144999","0"
"19428","910927","chr19:58399945-58400276","0"
"19429","910927","chr19:58446336-58446800","0"
"19430","910927","chr19:58458686-58459219","0"
"19431","910927","chr2:108602824-108603467","0"
"19432","910927","chr2:136499145-136500144","0"
"19433","910927","chr2:152954633-152955784","0"
"19434","910927","chr2:162270888-162271413","0"
"19435","910927","chr2:173940414-173941271","0"
"19436","910927","chr2:175546862-175547880","0"
"19437","910927","chr2:183731819-183732093","0"
"19438","910927","chr2:190539026-190539533","0"
"19439","910927","chr2:201983198-201983709","0"
"19440","910927","chr2:21022564-21022934","0"
"19441","910927","chr2:216877899-216878352","0"
"19442","910927","chr2:218621279-218621498","0"
"19443","910927","chr2:219646432-219647181","0"
"19444","910927","chr2:232650898-232651431","0"
"19445","910927","chr2:29337983-29338909","0"
"19446","910927","chr2:68870351-68871055","0"
"19447","910927","chr2:74875128-74875562","0"
"19448","910927","chr2:85811340-85811855","0"
"19449","910927","chr2:9346383-9347944","0"
"19450","910927","chr2:96011132-96013197","0"
"19451","910927","chr20:10652573-10655611","0"
"19452","910927","chr20:30192854-30194025","0"
"19453","910927","chr20:30310503-30310707","0"
"19454","910927","chr20:33146135-33147318","0"
"19455","910927","chr20:41817475-41819212","0"
"19456","910927","chr20:42543097-42545137","0"
"19457","910927","chr20:47443734-47445181","0"
"19458","910927","chr20:48098512-48099560","0"
"19459","910927","chr20:61560433-61560954","0"
"19460","910927","chr20:61636171-61639055","0"
"19461","910927","chr20:62433937-62434203","0"
"19462","910927","chr21:37442140-37442778","0"
"19463","910927","chr21:40760626-40760829","0"
"19464","910927","chr21:47601020-47601229","0"
"19465","910927","chr21:47602431-47602740","0"
"19466","910927","chr22:18923470-18923840","0"
"19467","910927","chr22:19746924-19747141","0"
"19468","910927","chr22:20459267-20461473","0"
"19469","910927","chr22:20790638-20792665","0"
"19470","910927","chr22:24110029-24110995","0"
"19471","910927","chr22:24180491-24181666","0"
"19472","910927","chr22:24372912-24373725","0"
"19473","910927","chr22:24384134-24384405","0"
"19474","910927","chr22:32026297-32026874","0"
"19475","910927","chr22:38453187-38453503","0"
"19476","910927","chr22:39853323-39854065","0"
"19477","910927","chr22:46440393-46441019","0"
"19478","910927","chr22:47022457-47022659","0"
"19479","910927","chr22:48970857-48972947","0"
"19480","910927","chr3:101568107-101569046","0"
"19481","910927","chr3:10206449-10207024","0"
"19482","910927","chr3:10857687-10858447","0"
"19483","910927","chr3:119298284-119298983","0"
"19484","910927","chr3:124449178-124449461","0"
"19485","910927","chr3:125075915-125076481","0"
"19486","910927","chr3:139258152-139258731","0"
"19487","910927","chr3:181430141-181431076","0"
"19488","910927","chr3:187456250-187456580","0"
"19489","910927","chr3:194406440-194409045","0"
"19490","910927","chr3:238391-240140","0"
"19491","910927","chr3:36985540-36987041","0"
"19492","910927","chr3:42304944-42305311","0"
"19493","910927","chr3:49314437-49314815","0"
"19494","910927","chr3:50604905-50605359","0"
"19495","910927","chr3:53032813-53033116","0"
"19496","910927","chr3:53527927-53530106","0"
"19497","910927","chr3:56502611-56502815","0"
"19498","910927","chr3:56590939-56591223","0"
"19499","910927","chr3:63263989-63264205","0"
"19500","910927","chr3:9956822-9957664","0"
"19501","910927","chr3:99594969-99595215","0"
